game_id,scene_id,title,source
re9,re9_044,She pulls her daughter towards the door.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_045,She takes a gun out of her purse.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_046,Grace realizes the situation has become serious and becomes frightened.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_047,They descend to the first floor. They are met by a greying man wearing glasses and carrying a flashlight.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_048,"Suddenly, someone in a black robe with a hood covering their face throws a plastic bag over the manager’s head and strangles him. The killer has a pale face, and their mouth is illuminated by a smile with bloody gums.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_049,"The killer stabs the manager in the throat with a knife. Blood spurts brightly, and the manager falls to the floor.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_050,"Alyssa shoots the killer several times, and he falls into the next room.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_051,She closes the door to the next room.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_052,Now Grace is not just scared—she is horrified and on the verge of a nervous breakdown.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_053,She hides something behind a painting.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_054,"They enter a room, and Alyssa locks the door.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_055,"She looks at her daughter with regret... Grace, meanwhile, is in terror, pacing back and forth across the room in a fit of hyperventilation.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_056,She tries to catch her breath.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_057,Alyssa hugs Grace. They are both in tears.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_058,"At that moment, behind Alyssa, the killer appears... and plunges a knife into her throat. The gunshot wounds slow him, but he can still move. Blood gushes from the wound in Alyssa’s neck, and she dies almost instantly. Some of the blood splatters onto Grace’s face, much to her horror.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_059,"However, the wounds overcome him, and he falls, knocking over a table with a kerosene lamp and a bottle of whiskey. A fire starts. Unable to contain her emotions, Grace collapses in tears and cries of pain beside her mother’s body.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_060,She embraces her mother’s body. We return to the present.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_061,"Grace sits tearfully on the floor of that very room 204, where she was with her mother 8 years ago. The photos on the couch are part of the things they left here, and it seems someone has been rummaging through them.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_062,"Suddenly, a phone rings. Grace is puzzled but goes to answer it. But it turns out it wasn’t the landline ringing, but a mobile phone lying under the photographs.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_063,"No one answers, and she throws the phone onto the bed.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_064,"However, Grace remembers her mother’s words about things left here.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_065,"Thunderclaps sound outside. Grace walks over to the painting. From behind it, she retrieves a leather case containing a diary.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_066,Alyssa’s Journal,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_067,"Also in the case, Grace finds a disc with no markings. Suddenly, Cole approaches her. He is holding his neck and is silent.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_068,"His voice sounds quiet and somewhat strained, as if he is forcing the words out.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_069,"The hand that was holding his neck goes limp, hanging like a whip. Cole’s body begins to crackle as if the bones inside are breaking.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_070,"Cole’s gums are bleeding heavily, and he spits several teeth into his palm.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_071,"He attacks Grace and grabs her arm. She fights back fiercely, but her arm gets caught on a luggage cart.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_072,"She tries to aim her gun at him, but Cole knocks it out of her hand.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_073,"Cole pulls out a police shotgun, and a brutal struggle begins within himself. He tries to stop the zombie inside him from shooting the trapped Grace. Eventually, she manages to free herself, grabbing the fallen back-door key along the way. She picks up some metal rod, trying to fend off Cole.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_074,"The zombie inside Cole overcomes him, and he loses more and more humanity, even biting the metal rod.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_075,"Zombie-Cole even manages to take a big bite out of Grace’s arm, after which she breaks free and runs to the second floor.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_076,"Quickly opening the stairwell door, she begins to fight Zombie-Cole by the window, smashing it. Picking up a shard of glass, she stabs Cole in the neck with it and pushes him out into the street. Catching her breath and examining the wound on her arm, she notices... a lit light bulb on a nightstand. Someone else is here!",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_077,"Swallowing her saliva and overcoming her fear, she climbs higher up the stairs and approaches a door, which she carefully opens. Behind the door, she finds a private room where a man with long dark hair sits in a soft leather armchair. He is listening to a gramophone, and beside him lies a strange mechanical mask with magnifying lenses.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_078,The man’s body is as pale as the zombies’ and covered with scars.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_079,He puts on his mask.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_080,"The man rises from his chair. He is a veritable giant, at least compared to our heroine, who tries to flee, but the door is closed. The man puts her in a chokehold, and Grace loses consciousness.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_081,A stern man in army boots walks through the dark night streets. He is an investigator. He is at a crime scene—a body lies on the asphalt covered with plastic sheeting. He speaks to a female coordinator via a concealed radio.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_082,He gets into a car.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_083,The investigator picks up his phone and sees a photo sent to him—it is the same giant who is holding Grace.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_084,He looks at his aged and tired face in the rearview mirror.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_085,"He starts the car and drives towards the hotel. As he pulls up, Victor is already carrying Grace out of the building over his shoulder.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_086,He notices Victor with Grace on his shoulder emerging from the alley.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_087,"Victor stops and watches Leon trying to reach him through heavy traffic. A concerned passerby, seeing Grace, asks Victor a question.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_088,"He pulls out a dart gun and shoots the passerby, as well as several other random bystanders. Leon draws his gun and runs towards them. Victor smiles and walks away.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_089,"He notices that same concerned passerby, who now needs help herself. He asks a random guy on the street for assistance.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_090,She tackles the guy onto the pavement.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_091,"She kisses him, then transforms and bites off his nose. Not yet fully transformed, she is still somewhat aware of herself.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_092,"Leon shoots her in the head and fells her with an epic spinning kick. Afterwards, he approaches and chops off her head with an axe.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_093,"More zombies appear, which Leon also dispatches without issue. Panic erupts on the street.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_094,Leon shoots an attacking zombie in the head.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_095,"Leon removes his left glove, revealing black veins like a spider’s web underneath. He clenches his hand into a fist, as if gathering his strength.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_096,"He shakes his head, agreeing with the coordinator. We switch to Grace, who is somewhere in the darkness.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_097,"She lies on a bed, her hair pulled up, her face sweaty. A vessel is connected to her vein, draining her blood.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_098,Her hands and feet are tied to the bed as if in a psychiatric hospital.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_099,We realize she is suspended upside down.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_100,She notices the blood container. It is made of glass.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_101,"She pulls on the tube, toppling the stand holding the container, shattering it. Using a shard, she cuts through her bindings and rips them from her wrists. Due to blood loss, she has little strength, but she uses it all fighting for her life. Finally, she tips her overturned bed and frees her legs, nervously watching the door.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_102,She somehow manages to stand up and look around.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_103,Progress Notes,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_104,She leaves the room.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_105,"Grace begins a perilous journey in the darkness. Initially, she manages to find an empty glass bottle, which can be used to distract enemies. She finds an exit fairly quickly, but it is blocked by a metal grate, and the button that opens it doesn’t work. From a distance, the voice of a nurse talking on the phone can be heard.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_106,"Grace finds a lighter and a key, then enters a children’s room, where she finds a rather creepy children’s book.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_107,Harriett Jones - SHADOW GHOST,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_108,Note on Cardboard Box,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_109,"Upon opening another door, a mangled body falls onto Grace. Grace checks for a pulse.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_110,"At that moment, a huge monstrous hand reaches for the corpse and takes it away. The hand belongs to a giant zombie which, after taking a big bite from the corpse, sniffs at Grace, who is afraid even to breathe. Seizing the moment, Grace flees from the three-meter-tall monster, almost on all fours.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_111,"Quite quickly, Grace finds herself in a position where she has nowhere left to run.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_112,"Suddenly, a certain system for controlling the monster, built into the walls next to a door, activates, shooting steam and burning the creature’s face. It roars and crawls away to the floor above through a hole in the ceiling.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_113,She returns to the room where she encountered the monster to search it for useful items. There she finds a locker stuffed with the remains of corpses.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_114,She finds a syringe with a healing medicine.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_115,"She tries to act as quietly and carefully as possible, not attracting the monster’s attention, but when she moves a cart, a metal container falls off it.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_116,"The monster is already close, somewhere outside the window.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_117,She finds green herb.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_118,She finds a screwdriver.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_119,"Now she must quietly leave the room in pitch darkness without attracting the monster’s attention. However, the monster detects her anyway, and Grace has to move her feet as fast as possible. She finds a place where a fuse is housed, unscrews the screw with the screwdriver, and removes it. But the monster is lurking. While Grace was unscrewing the bolt, it was creeping down from the ceiling.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_120,She runs at full speed towards the closed iron grate from where she heard the nurse’s voice.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_121,"She quickly inserts the fuse and, without waiting for the grate to fully rise, crawls under it. But the monster is already near, and despite the steam in its face, it grabs Grace’s leg and drags her away. Grace fights with all her might, but she cannot break free, and the creature drags the girl into the darkness...",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_122,"Leon pulls up to the sanatorium. It is a massive, richly decorated building with columns, carved ornaments on the walls, and massive mahogany doors. He gets out of the car and approaches the main entrance, noticing an external surveillance camera. Entering, Leon approaches the reception desk, which is flanked on both sides by a staircase. A nurse appears right behind him.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_123,"He follows the nurse through the sanatorium corridors. Rain pours outside, and thunderclaps are heard.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_124,The nurse leads Leon to Victor’s office.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_125,"She leaves, closing and locking the door. Leon enters the office, examining it, while Victor himself watches him through a camera in the eye of a skeleton. Leon sees a photo of Victor (who looked relatively normal at the time of the picture) and other doctors. After a few minutes, a message comes over the radio.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_126,A nurse runs into the office.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_127,"A doctor enters the room, clearly infected, but the nurse doesn’t notice.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_128,"He starts a chainsaw hidden under his coat and rams the blade into the nurse. She dies horribly in a fountain of blood. Zombie-Doctor turns his attention to Leon, but Leon, being a trained fighter, quickly increases the distance by kicking a chair and then dodging the chainsaw.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_129,He blocks the chainsaw with his axe and kills the zombie with a shot from his powerful pistol. The chainsaw continues spinning on the floor. He picks it up.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_130,"He mows down approaching zombies with the chainsaw, creating a veritable bloodbath. He impales some, splattering everything around with blood.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_131,"He saws through the thick bolt of a door lock with the chainsaw, breaking it in the process. Afterwards, he contacts the coordinator.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_132,And then Leon approaches the metal grate... just at the moment Grace crawls out from there!,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_133,"We see the scene of Grace being dragged into the darkness again, but now it has a continuation—Leon shoots the horrific creature right in the head.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_134,"Grace runs towards Leon as he shoots the creature, now standing up, in the head again... and several more times, turning its head into a bowl of bloody mush with a dangling eye. Grace, holding her head in her hands, tries to calm down.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_135,"Someone presses a button, and the grate slams shut, separating the heroes—Grace is now closer to the exit, and Leon remains inside. Not only the doors but also the windows are blocked. Complete lockdown.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_136,"Leon hands her a gun. And not just any gun, but his own massive cannon.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_137,"Grace takes the pistol, holding it with both hands.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_138,"The door between them closes, plunging the corridor into complete darkness. Leon pulls out a flashlight and looks around, realizing that just a few meters away from him stood Victor, now wearing a hooded robe resembling snakeskin.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_139,"Leon attacks him hand-to-hand, but Victor grabs him by the throat with lightning-fast reflexes.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_140,He examines Leon with his helmet.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_141,"Despite his resistance, Leon loses consciousness.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_142,"Naturally, Grace’s first attempt is to get out through the main entrance, but she needs to collect three rhombus-shaped keys, symbolizing the words Moon, Sun, and Star.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_143,"Soon she finds her first safe room, with a typewriter and an item storage box.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_144,Care Center Pamphlet,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_145,Whiteboard Scrawl,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_146,"Grace enters the next room, above which a red lamp glows. Turning on the light, she notices a corpse in the corner... but it doesn’t scare her as much as before. In the far part of the room, she sees a glass prison holding a little girl.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_147,The girl’s hair is the same silver as Grace’s. She is reading a book and is slightly surprised by the stranger’s arrival. The corpse in the room doesn’t seem to bother her at all. This is because the book is written in Braille.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_148,The girl lifts her nearly completely white eyes from the book.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_149,She is a little frightened.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_150,She gets up from the bed and falls to the floor.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_151,She examines the girl.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_152,"Grace scans the room, noticing another glass prison.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_153,She turns to the girl.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_154,"Suddenly, the corpse comes to—not as a zombie, just a person who lost consciousness from their wounds.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_155,The doctor is very rude and serious.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_156,The doctor dies. Grace picks up his card from the floor.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_157,"Having obtained the key to the West Wing, Grace heads there. Making her way through the corridors, she enters a kitchen, where she finds a monstrous zombie chef.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_158,He is engrossed in chopping meat.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_159,"She distracts him with a cart of soup—the chef, for some reason, plunges his hand into it.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_160,Grace manages to slip behind the chef’s back and exit into the adjacent corridor.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_161,"This zombie seems preoccupied with turning off the lights in the corridor. Apparently, that was his duty in life, and now it’s a residual brain reaction.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_162,"He tries to attack Grace with a flashlight, but she dodges.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_163,"Grace emerges into a dining hall. A long table in the center of the room is piled with food and corpses. And sitting on this table, on all fours, is a zombie, devouring it all. The tablecloth is stained with blood, saliva, and juices. Grace finally finds a suitable pistol for herself, a B934, and hastily leaves the horrific room.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_164,"She manages to find a few bullets, which she promptly unloads into a zombie that attacks her, then finishes it off with a knife made from half of a pair of scissors. By a fortunate twist of circumstances, someone had already tried to kill this zombie with a knife, so she extracts this useful item from its body. She finds a few more bullets, and now she has the means to defend herself. She approaches a door leading to some kind of basement, which is secured with a valve lock, but when she tries to turn the large red valve, it simply falls off its mounting, becoming useless.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_165,"She ascends to the upper floors, where she spots a zombie singer in the distance.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_166,Folded Note,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_167,"When Grace kills another zombie, something interesting happens—part of the human consciousness remains, and the zombie, though unintelligibly, utters the following:",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_168,"Returning to the safe room and resting a bit, Grace continues her search for an exit.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_169,Copy of an Email to a Manager,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_170,Note to the Chairman,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_171,"Grace finds a pencil and reveals the last entry in the diary, which turns out to be an important clue for a safe.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_172,Chairman’s Note,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_173,"Opening the safe, Grace obtains the Moon Quartz! She immediately wants to place it in its designated spot to save inventory space.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_174,She uses the found ruby to access the gaming hall.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_175,"She finds the East Wing Keycard after searching a hand... just a severed hand, lying under a bed.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_176,"And then the Zombie Chef comes for her! Grace needs to run. Along the way, she even manages to kill the Zombie Singer. And on the bar counter lies another gun—an S&S M232.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_177,"She exits into the central corridor and opens the East Wing. Afterwards, she returns again to the blind girl...",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_178,"She goes to the East Wing and finds the medical/surgical department. There, she manages to find a syringe that kills infected cells. She tests it on a nearby zombie doctor, and its head simply explodes.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_179,She finds that same zombie who stood by the light switch...,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_180,"...and shoots it in the head. A bit further, in a laboratory, Grace finds a rather interesting device that allows her to collect blood from the infected, enabling its study and processing into various useful items.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_181,She immediately analyzes the blood sample she has.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_182,Blood Compound Synthesis,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_183,Lead Researcher’s Message,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_184,"Grace continues to explore the East Wing and finds a key-bracelet on a researcher’s corpse. Suddenly, something unimaginable happens—a huge, fat zombie, vaguely resembling a giant child, rolls into the room.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_185,"It smashes through load-bearing columns in the corridor and lumbers after Grace. Outrunning it proves fairly easy—the creature is clumsy and cannot keep up with slim, young Grace.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_186,Victor’s Journal Entry,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_187,"Grace decides to eliminate the threat posed by the fatso, Chunk, and injects him with the infected cell destroyer while he moves through the corridors, but nothing happens.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_188,Grace has to run through the corridors collecting blood for a new batch of the destroyer. She encounters a Zombie Janitor who is distressed by blood stains on the floor.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_189,"She receives a dose of lead medicine from Grace, after which our heroine descends into the basement. An excavator comes towards her, crashing through a wall.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_190,"She shoots the driver, and the excavator stops, blocking half the corridor.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_191,She crawls under the excavator.,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_192,"Having gathered everything useful, Grace continues to explore the wing.",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_193,Disposal Team Report Assignment,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_194,Background Check,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_195,Bar & Lounge Safe Code,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_196,"She takes antique coins from the safe, using them to purchase several upgrades. Then she encounters a strange zombie...",https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_197,Safe Replacements,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
re9,re9_198,Examination Room Safe Code,https://game-scripts-wiki.blogspot.com/2026/03/resident-evil-requiem-full-transcript.html
